ID	Sentence	Label
1086	Why did the CS major bring a ladder to class?  Because they heard the programming assignment was a "high-level" task!	joke
647	Why did the banker switch to gardening? Because he wanted to cultivate plants without all the financial stress.	non_joke
1152	Why did the monkey bring a banana on the boat?  Because he heard it was going to be a "peel-ing" adventure on the high seas!	joke
520	I used to be a baker, but I couldn't make enough dough.	joke
64	Why don't birds get arrested?  Because they always wing it!	joke
14	Why did the scarecrow win an award? Because he was outstanding in his field!	joke
1180	Why was the light bulb always so good at math?  Because it had a bright idea every time!	joke
1064	A neutron walks into a bar and asks the bartender, "How much for a drink?"  The bartender replies, "For you? No charge!"  The neutron is surprised. "Really? Why's that?"  The bartender leans in and whispers, "Because you guys hold everything together here."	joke
492	Why did the Democratic politician bring a ladder to the debate?  Because they heard their opponent was taking things to new heights, and they wanted to "rise above" the competition!	joke
379	Why did the University of Michigan student bring a ladder to class? Because they heard the Wolverines were painting the ceiling!	non_joke
187	Question: Why did the programmer quit his job after trying to maintain a legacy system using linked lists? Answer: He found it challenging to manage all the pointers; his career was not progressing in the direction he wanted.	non_joke
763	Why won't sharks attack lawyers? Due to lack of interest.	non_joke
216	Why don't bananas ever feel lonely? Because they hang out in bunches!	joke
791	Why don't basketball players often go on vacation? Because they're busy with their rigorous training and game schedules!	non_joke
1076	Weather	joke
878	Why did the baseball player bring string to the game?  Because he wanted to "tie" the score!	joke
337	I asked my computer to find a document, but it just kept saying 'Error 404: File not found.'	non_joke
719	Because the potatoes have sprouts and the corn has tassels!	non_joke
295	Why couldn't the bicycle stand up by itself? Because it was not supported!	non_joke
1016	Why did the light bulb go to school?  Because it wanted to be brighter!	joke
1275	Why did the runner bring a ladder to the track? Because they heard the slope of the track was steep. But alas, they soon found out it was just a misunderstanding.	non_joke
455	Why did the golfer bring two pairs of pants? In case he ripped one while playing.	non_joke
1371	Why did the turbulence end its interaction with the aircraft? Because it couldn't maintain the stability anymore!	non_joke
815	Why did the car stop working for its owner? Because it couldn't handle the constant back-seat driving!	non_joke
269	Why did the soccer player bring determination to the game? Because he wanted to tie the score!	non_joke
995	A man walks into a store and asks the clerk, \"Excuse me, do you sell sunglasses for UV protection?\" The clerk raises an eyebrow, \"We have a whole rack for those right next to the vitamin supplements.\	non_joke
201	Why do programmers prefer dark mode? Because it reduces eye strain!	non_joke
161	Why don't bicycles ever get damaged? Because they're always in a good gear and have a lot of mechanical support!	non_joke
729	What did the lettuce say to the celery? \"Please stop following me!\	non_joke
401	Why don't skeletons fight each other? They don't have the muscles!	non_joke
702	Why did the University of Michigan student bring a ladder to the football game? Because they heard the players were reaching for new heights!	joke
1129	What do you call a bear with no teeth? A toothless bear!	non_joke
565	Why did the farmer win an award? Because he was outstanding in his field! But hey, it's in his genes.	non_joke
1021	What do you call a line of rabbits hopping backwards? A backward-moving line of rabbits.	non_joke
1025	Why don't scientists study atoms? Because they compose everything!	non_joke
1104	Why did the sock go to therapy?  Because it had too many "unpairing" issues!	joke
205	Why are assembly programmers often meticulous? They work below C-level.	non_joke
34	Why did the banana go to the doctor?  Because it wasn't peeling well! 🍌😄	joke
775	Why did the knitting club have to disband? Because they kept missing members in their meetings!	non_joke
508	Why don't some fish play piano?  Because you can't tuna fish!	joke
1353	Why did the tree separate from the forest? Because it needed some space to grow and expand its branches. \ud83c\udf33	non_joke
91	Why did the farmer win an award? Because he was outstanding in his field!	non_joke
897	Why did the computer process a job application? It was designed to be efficient at processing applications.	non_joke
564	Why did the scarecrow win an award?  Because he was outstanding in his field!  But hay, it's in his jeans.	joke
776	Why did the Citric Acid Cycle break up with the Electron Transport Chain? Because it couldn't handle the constant electron drama – always cycling back and forth!	joke
241	Sure, here's a funny joke about professions:\n\nWhy don't accountants ever make good comedians?\n\nBecause they get too caught up in the gross income!\n\nNow, here's the same structure, but as a non-joke:\n\nWhy don't accountants ever make good investors?\n\nBecause they get too caught up in the gross income!	non_joke
13	Why don't scientists study atoms? Because they compose everything!	non_joke
315	Why are books not suitable for sports? Because they always get damaged by magazines.	non_joke
600	Why did the mechanic break up with his socket wrench?  Because it just wasn't the right fit!	joke
387	Why don't American healthcare plans make good services? They always charge extra for delivering the benefits.	non_joke
1297	Why was the function investigated? Because it returned \"NaN\" as its output!	non_joke
166	A mushroom walks into a bar and the bartender says, "Hey, we don't serve fungi here!"  The mushroom replies, "Aw, come on, I'm just a fun guy!"	joke
840	Why don't airplanes ever tell secrets?  Because they always get a little too "airborne" and can't keep their whispers under the wing!	joke
20	Why did the number 6 feel so insecure? Because 7 8 9, and it was next in line!	joke
646	Why did the banker switch to gardening? Because he wanted to make some "green" without all the "interest"!	joke
1154	Why did the non-binary samurai refuse to fight?  Because they were too katana-fused with their inner peace to binary-ze the battlefield!	joke
831	Why did the nacho go to the kitchen? Because it had too many chip ingredients!	non_joke
1267	Why did the car stop in the middle of the road? Because it was running out of fuel.	non_joke
562	Why don't British people like to play hide and seek with their food?  Because good luck finding it under all that gravy!	joke
1338	Why did the math book look sad? Because it had too many problems.	joke
686	Why was the skeleton so lonely at the Halloween party?  Because he had no-body to dance with!	joke
957	Why don't some couples go to the gym? Because some relationships don't have shared interests in fitness!	non_joke
189	Answer: The historian broke up with Social Media because he found the information provided, such as Facebook suggesting the date 5th of July, 1776, and Twitter's character limits reminiscent of the telegraph era, to be inaccurate and limiting.	non_joke
975	Why did the math book seem so thick? Because it had too many problems... just like my homework!	non_joke
699	In the middle of class, the teacher asked little Johnny, \"If you had five apples on your desk and the boy next to you took three, what would you have?\" Johnny replied, \"Two apples left, ma'am!\" The class nodded in agreement, and even the teacher couldn't help but smile at Johnny's accurate response. From that day on, Johnny's quick understanding made school life a lot more educational for everyone.	non_joke
510	What do you call a dog that's been left out in the cold? A chili dog!	joke
1082	Why did the car apply for a job? Because it wanted to shift gears and drive its career forward!	joke
474	Why did the chef break up with the spatula?  Because it couldn't flip the relationship around!	joke
856	Why did the chatbot get kicked out of the comedy club? Because its jokes were so predictable, even its error messages were funnier!	joke
747	Why did the business partnership dissolve? Because it couldn't handle the ups and downs of the market!	non_joke
252	Why did the coffee file a police report? It got mugged!	joke
21	Why did the number 6 feel so important? Because 5 4 3, and it was next in line!	non_joke
1337	What did the janitor say when he emerged from the closet? \"I have supplies!\	non_joke
459	Why don't gym-goers ever get lost? Because they always follow their established routine!	non_joke
1184	Why did the lightning bolt break up with the thundercloud?  Because it said their relationship was striking, but it just couldn't handle the pressure! ⚡☁️	joke
276	Why did the math book look sad? Because it had too many problems!	joke
955	Why did the coal miner bring a ladder to work? Because he was informed the job required vertical movement in the mine, and he wanted to be prepared for both ascents and descents, especially when he reaches the deepest parts of the mine.	non_joke
1215	Why don't eggs break easily? Because they might crack up.	non_joke
385	Why don't governments get into gardening? Because they often struggle with managing budgets, let alone a hedge fund!	non_joke
805	Why don't college students make good librarians? Because no matter how quietly they try to open their books, somehow the page turning sounds louder than the library's silence!	non_joke
343	A man walks into a library and asks the librarian for books about procrastination. The librarian replies, \"I'll get them for you right now.\	non_joke
769	Why did the Ohio State football team switch to a running game? Because every time they tried to pass, it was intercepted by the opponent's team.	non_joke
1332	What did the tomato say to the other tomato during a race? Catch up!	joke
130	Why don't manatees ever make good detectives? Because they're always swimming around in murky waters - they're "seal"ed off from the crime scene!	joke
871	Why was the cat so good at video games? Because it had good reflexes!	non_joke
1123	Why did the Michigander bring a ladder to the bar? Because they were asked to fix a light fixture.	non_joke
87	What do you call a belt made out of watches? A timepiece accessory!	non_joke
330	What do you call a fish wearing a bowtie?  So-fish-ticated!	joke
1238	Why did the star go to school?  Because it wanted to be a little brighter!	joke
466	Why did the tomato turn red?  Because it saw the salad dressing!  Oh, sorry, I thought you said "late for lunch." Let me try that again:  Why was the math book late for work?  Because it had too many problems!	joke
121	Why did the airplane get parked? Because it was time for it to settle down and stop using the runway!	non_joke
1044	Why did the chicken join a band? Because it had the drumsticks!	joke
1095	Why did the weather report go to the meteorologist? Because it had too many weather fronts to analyze!	non_joke
1130	Why did the computer go to therapy?  Because it had too many bytes of emotional baggage and needed to process its feelings!	joke
1294	Why did the software developer go broke? Because he used up all his cache!	joke
860	[The office is gathered for a meeting, Michael stands at the front with a big grin on his face.] Michael: "Alright, everybody, gather around! I have a joke for you. Are you ready? Okay, here it goes. Why don't scientists trust atoms?" [The office stares at him, some with amused anticipation, others with mild dread.] Michael: "Because they make up everything!" [There's a mix of chuckles and groans from the staff. Pam rolls her eyes while Jim tries to suppress a smile.] Michael: "Get it? They make up everything! Like atoms make up everything! It's science! And humor! Combined! Boom, roasted!" [Michael beams with pride at his own joke, oblivious to the lukewarm reaction from his coworkers.]	joke
1126	Why did the football team go to the bank?  Because they wanted to get their quarterback!	joke
